created_date,total_supply,total_sales,average_price,max_price,floor_price,holders,buyers,sellers,liquidity,marketcap,total_transfers,avg_community_sentiment,volume
2022-05-31T14:55:10.216Z,10000,26307,2.66203E+19,1.6E+17,1.6E+17,20760,10404,7903,263.07,2.66E+23,73927,,7.00E+23
2022-05-31T12:55:10.216Z,10000,26305,2.6615E+19,1.6E+17,1.6E+17,20756,10402,7902,263.05,2.66E+23,73916,,7.00E+23
2022-05-31T10:55:10.216Z,10000,26300,2.66029E+19,1.6E+17,1.6E+17,20756,10398,7899,263,2.66E+23,73913,,7.00E+23
2022-05-31T08:55:10.216Z,10000,26294,2.65876E+19,1.6E+17,1.6E+17,20755,10395,7894,262.94,2.66E+23,73904,,6.99E+23
2022-05-31T06:55:10.216Z,10000,26289,2.65743E+19,1.6E+17,1.6E+17,20754,10392,7891,262.89,2.66E+23,73892,,6.99E+23
2022-05-31T04:55:10.216Z,10000,26288,2.65706E+19,1.6E+17,1.6E+17,20752,10392,7891,262.88,2.66E+23,73886,,6.98E+23
2022-05-31T02:55:10.216Z,10000,26281,2.65519E+19,1.6E+17,1.6E+17,20748,10391,7888,262.81,2.66E+23,73875,,6.98E+23
2022-05-31T00:55:10.216Z,10000,26279,2.65472E+19,1.6E+17,1.6E+17,20746,10389,7886,262.79,2.65E+23,73869,,6.98E+23
2022-05-30T22:55:10.216Z,10000,26279,2.65472E+19,1.6E+17,1.6E+17,20746,10389,7886,262.79,2.65E+23,73865,,6.98E+23
2022-05-30T20:55:10.216Z,10000,26278,2.65449E+19,1.6E+17,1.6E+17,20745,10388,7885,262.78,2.65E+23,73862,,6.98E+23
2022-05-30T18:55:10.216Z,10000,26274,2.65337E+19,1.6E+17,1.6E+17,20743,10386,7883,262.74,2.65E+23,73855,,6.97E+23
2022-05-30T16:55:10.216Z,10000,26273,2.65315E+19,1.6E+17,1.6E+17,20740,10386,7882,262.73,2.65E+23,73851,,6.97E+23
2022-05-30T14:55:10.216Z,10000,26273,2.65315E+19,1.6E+17,1.6E+17,20738,10386,7882,262.73,2.65E+23,73845,,6.97E+23
2022-05-30T12:55:10.216Z,10000,26271,2.6525E+19,1.6E+17,1.6E+17,20738,10385,7881,262.71,2.65E+23,73839,,6.97E+23
2022-05-30T10:55:10.216Z,10000,26270,2.65228E+19,1.6E+17,1.6E+17,20737,10384,7880,262.7,2.65E+23,73837,,6.97E+23
2022-05-30T08:55:10.216Z,10000,26269,2.65205E+19,1.6E+17,1.6E+17,20736,10383,7879,262.69,2.65E+23,73836,,6.97E+23
2022-05-30T06:55:10.216Z,10000,26269,2.65205E+19,1.6E+17,1.6E+17,20735,10383,7879,262.69,2.65E+23,73834,,6.97E+23
2022-05-30T04:55:10.216Z,10000,26269,2.65205E+19,1.6E+17,1.6E+17,20734,10383,7879,262.69,2.65E+23,73824,,6.97E+23
2022-05-30T02:55:10.216Z,10000,26269,2.65205E+19,1.6E+17,1.6E+17,20734,10383,7879,262.69,2.65E+23,73820,,6.97E+23
2022-05-30T00:55:10.216Z,10000,26269,2.65205E+19,1.6E+17,1.6E+17,20732,10383,7879,262.69,2.65E+23,73802,,6.97E+23
2022-05-29T22:55:10.216Z,10000,26268,2.65182E+19,1.6E+17,1.6E+17,20732,10383,7878,262.68,2.65E+23,73801,,6.97E+23
2022-05-29T20:55:10.216Z,10000,26268,2.65182E+19,1.6E+17,1.6E+17,20730,10383,7878,262.68,2.65E+23,73789,,6.97E+23
2022-05-29T18:55:10.216Z,10000,26267,2.65188E+19,1.6E+17,1.6E+17,20727,10382,7877,262.67,2.65E+23,73786,,6.97E+23
2022-05-29T16:55:10.216Z,10000,26266,2.65164E+19,1.6E+17,1.6E+17,20726,10382,7876,262.66,2.65E+23,73785,,6.96E+23
2022-05-29T14:55:10.216Z,10000,26266,2.65164E+19,1.6E+17,1.6E+17,20726,10382,7876,262.66,2.65E+23,73784,,6.96E+23
2022-05-29T12:55:10.216Z,10000,26265,2.65134E+19,1.6E+17,1.6E+17,20724,10381,7875,262.65,2.65E+23,73782,,6.96E+23
2022-05-29T10:55:10.216Z,10000,26265,2.65134E+19,1.6E+17,1.6E+17,20723,10381,7875,262.65,2.65E+23,73781,,6.96E+23
2022-05-29T08:55:10.216Z,10000,26265,2.65134E+19,1.6E+17,1.6E+17,20722,10381,7875,262.65,2.65E+23,73775,,6.96E+23
2022-05-29T06:55:10.216Z,10000,26264,2.65112E+19,1.6E+17,1.6E+17,20719,10380,7875,262.64,2.65E+23,73770,,6.96E+23
2022-05-29T04:55:10.216Z,10000,26264,2.65112E+19,1.6E+17,1.6E+17,20718,10380,7875,262.64,2.65E+23,73759,,6.96E+23
2022-05-29T02:55:10.216Z,10000,26262,2.65005E+19,1.6E+17,1.6E+17,20716,10378,7873,262.62,2.65E+23,73750,,6.96E+23
2022-05-29T00:55:10.216Z,10000,26260,2.64964E+19,1.6E+17,1.6E+17,20714,10376,7873,262.6,2.65E+23,73735,,6.96E+23
2022-05-28T22:55:10.216Z,10000,26258,2.64923E+19,1.6E+17,1.6E+17,20710,10375,7871,262.58,2.65E+23,73730,,6.96E+23
2022-05-28T20:55:10.216Z,10000,26256,2.64874E+19,1.6E+17,1.6E+17,20710,10373,7869,262.56,2.65E+23,73720,,6.95E+23
2022-05-28T18:55:10.216Z,10000,26252,2.64782E+19,1.6E+17,1.6E+17,20709,10371,7868,262.52,2.65E+23,73711,,6.95E+23
2022-05-28T16:55:10.216Z,10000,26251,2.64757E+19,1.6E+17,1.6E+17,20709,10371,7868,262.51,2.65E+23,73706,,6.95E+23
2022-05-28T14:55:10.216Z,10000,26250,2.64732E+19,1.6E+17,1.6E+17,20709,10370,7867,262.5,2.65E+23,73704,,6.95E+23
2022-05-28T12:55:10.216Z,10000,26249,2.64706E+19,1.6E+17,1.6E+17,20709,10370,7866,262.49,2.65E+23,73701,,6.95E+23
2022-05-28T10:55:10.216Z,10000,26249,2.64706E+19,1.6E+17,1.6E+17,20709,10370,7866,262.49,2.65E+23,73700,,6.95E+23
2022-05-28T08:55:10.216Z,10000,26248,2.64666E+19,1.6E+17,1.6E+17,20708,10370,7866,262.48,2.65E+23,73695,,6.95E+23
2022-05-28T06:55:10.216Z,10000,26248,2.64666E+19,1.6E+17,1.6E+17,20707,10370,7866,262.48,2.65E+23,73694,,6.95E+23
2022-05-28T04:55:10.216Z,10000,26247,2.64629E+19,1.6E+17,1.6E+17,20707,10369,7865,262.47,2.65E+23,73694,,6.95E+23
2022-05-28T02:55:10.216Z,10000,26247,2.64629E+19,1.6E+17,1.6E+17,20707,10369,7865,262.47,2.65E+23,73694,,6.95E+23
2022-05-28T00:55:10.216Z,10000,26246,2.64604E+19,1.6E+17,1.6E+17,20707,10368,7865,262.46,2.65E+23,73694,,6.94E+23
2022-05-27T22:55:10.216Z,10000,26246,2.64604E+19,1.6E+17,1.6E+17,20707,10368,7865,262.46,2.65E+23,73693,,6.94E+23
2022-05-27T20:55:10.216Z,10000,26246,2.64604E+19,1.6E+17,1.6E+17,20707,10368,7865,262.46,2.65E+23,73682,,6.94E+23
2022-05-27T18:55:10.216Z,10000,26246,2.64604E+19,1.6E+17,1.6E+17,20707,10368,7865,262.46,2.65E+23,73677,,6.94E+23
2022-05-27T16:55:10.216Z,10000,26245,2.6458E+19,1.6E+17,1.6E+17,20707,10367,7864,262.45,2.65E+23,73662,,6.94E+23
2022-05-27T14:55:10.216Z,10000,26245,2.6458E+19,1.6E+17,1.6E+17,20706,10367,7864,262.45,2.65E+23,73644,,6.94E+23
2022-05-27T12:55:10.216Z,10000,26244,2.64555E+19,1.6E+17,1.6E+17,20704,10367,7863,262.44,2.65E+23,73636,,6.94E+23
2022-05-27T10:55:10.216Z,10000,26244,2.64555E+19,1.6E+17,1.6E+17,20702,10367,7863,262.44,2.65E+23,73634,,6.94E+23
2022-05-27T08:55:10.216Z,10000,26243,2.64511E+19,1.6E+17,1.6E+17,20702,10366,7862,262.43,2.65E+23,73632,,6.94E+23
2022-05-27T06:55:10.216Z,10000,26242,2.6449E+19,1.6E+17,1.6E+17,20702,10365,7861,262.42,2.64E+23,73617,,6.94E+23
2022-05-27T04:55:10.216Z,10000,26240,2.6444E+19,1.6E+17,1.6E+17,20701,10364,7860,262.4,2.64E+23,73605,,6.94E+23
2022-05-27T02:55:10.216Z,10000,26240,2.6444E+19,1.6E+17,1.6E+17,20700,10364,7860,262.4,2.64E+23,73596,,6.94E+23
2022-05-27T00:55:10.216Z,10000,26239,2.64416E+19,1.6E+17,1.6E+17,20700,10364,7860,262.39,2.64E+23,73569,,6.94E+23
2022-05-26T22:55:10.216Z,10000,26238,2.64381E+19,1.6E+17,1.6E+17,20697,10363,7860,262.38,2.64E+23,73561,,6.94E+23
2022-05-26T20:55:10.216Z,10000,26238,2.64381E+19,1.6E+17,1.6E+17,20695,10363,7860,262.38,2.64E+23,73555,,6.94E+23
2022-05-26T18:55:10.216Z,10000,26237,2.64356E+19,1.6E+17,1.6E+17,20694,10363,7859,262.37,2.64E+23,73550,,6.94E+23
2022-05-26T16:55:10.216Z,10000,26237,2.64356E+19,1.6E+17,1.6E+17,20692,10363,7859,262.37,2.64E+23,73538,,6.94E+23
2022-05-26T14:55:10.216Z,10000,26237,2.64356E+19,1.6E+17,1.6E+17,20691,10363,7859,262.37,2.64E+23,73529,,6.94E+23
2022-05-26T12:55:10.216Z,10000,26235,2.6423E+19,1.6E+17,1.6E+17,20689,10362,7858,262.35,2.64E+23,73517,,6.93E+23
2022-05-26T10:55:10.216Z,10000,26234,2.64206E+19,1.6E+17,1.6E+17,20688,10361,7858,262.34,2.64E+23,73506,,6.93E+23
2022-05-26T08:55:10.216Z,10000,26231,2.64126E+19,1.6E+17,1.6E+17,20686,10359,7858,262.31,2.64E+23,73486,,6.93E+23
2022-05-26T06:55:10.216Z,10000,26230,2.64104E+19,1.6E+17,1.6E+17,20684,10359,7857,262.3,2.64E+23,73483,,6.93E+23
2022-05-26T04:55:10.216Z,10000,26230,2.64104E+19,1.6E+17,1.6E+17,20684,10359,7857,262.3,2.64E+23,73478,,6.93E+23
2022-05-26T02:55:10.216Z,10000,26225,2.6398E+19,1.6E+17,1.6E+17,20684,10357,7853,262.25,2.64E+23,73469,,6.92E+23
2022-05-26T00:55:10.216Z,10000,26224,2.63956E+19,1.6E+17,1.6E+17,20682,10356,7853,262.24,2.64E+23,73458,,6.92E+23
2022-05-25T22:55:10.216Z,10000,26223,2.63925E+19,1.6E+17,1.6E+17,20681,10356,7852,262.23,2.64E+23,73456,,6.92E+23
2022-05-25T20:55:10.216Z,10000,26222,2.63901E+19,1.6E+17,1.6E+17,20678,10355,7851,262.22,2.64E+23,73444,,6.92E+23
2022-05-25T18:55:10.216Z,10000,26222,2.63901E+19,1.6E+17,1.6E+17,20678,10355,7851,262.22,2.64E+23,73439,,6.92E+23
2022-05-25T16:55:10.216Z,10000,26222,2.63901E+19,1.6E+17,1.6E+17,20676,10355,7851,262.22,2.64E+23,73433,,6.92E+23
2022-05-25T14:55:10.216Z,10000,26222,2.63901E+19,1.6E+17,1.6E+17,20675,10355,7851,262.22,2.64E+23,73432,,6.92E+23
2022-05-25T12:55:10.216Z,10000,26221,2.63877E+19,1.6E+17,1.6E+17,20672,10354,7850,262.21,2.64E+23,73425,,6.92E+23
2022-05-25T10:55:10.216Z,10000,26220,2.63811E+19,1.6E+17,1.6E+17,20671,10353,7849,262.2,2.64E+23,73422,,6.92E+23
2022-05-25T08:55:10.216Z,10000,26220,2.63811E+19,1.6E+17,1.6E+17,20671,10353,7849,262.2,2.64E+23,73420,,6.92E+23
2022-05-25T06:55:10.216Z,10000,26220,2.63811E+19,1.6E+17,1.6E+17,20669,10353,7849,262.2,2.64E+23,73416,,6.92E+23
2022-05-25T04:55:10.216Z,10000,26220,2.63811E+19,1.6E+17,1.6E+17,20666,10353,7849,262.2,2.64E+23,73406,,6.92E+23
2022-05-25T02:55:10.216Z,10000,26220,2.63811E+19,1.6E+17,1.6E+17,20664,10353,7849,262.2,2.64E+23,73392,,6.92E+23
2022-05-25T00:55:10.216Z,10000,26220,2.63811E+19,1.6E+17,1.6E+17,20664,10353,7849,262.2,2.64E+23,73392,,6.92E+23
2022-05-24T22:55:10.216Z,10000,26218,2.63755E+19,1.6E+17,1.6E+17,20663,10352,7848,262.18,2.64E+23,73386,,6.92E+23
2022-05-24T20:55:10.216Z,10000,26217,2.6373E+19,1.6E+17,1.6E+17,20663,10351,7847,262.17,2.64E+23,73383,,6.91E+23
2022-05-24T18:55:10.216Z,10000,26217,2.6373E+19,1.6E+17,1.6E+17,20661,10351,7847,262.17,2.64E+23,73376,,6.91E+23
2022-05-24T16:55:10.216Z,10000,26216,2.63704E+19,1.6E+17,1.6E+17,20658,10350,7846,262.16,2.64E+23,73358,,6.91E+23
2022-05-24T14:55:10.216Z,10000,26216,2.63704E+19,1.6E+17,1.6E+17,20658,10350,7846,262.16,2.64E+23,73350,,6.91E+23
2022-05-24T12:55:10.216Z,10000,26216,2.63704E+19,1.6E+17,1.6E+17,20658,10350,7846,262.16,2.64E+23,73343,,6.91E+23
2022-05-24T10:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20657,10350,7846,262.15,2.64E+23,73340,,6.91E+23
2022-05-24T08:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20657,10350,7846,262.15,2.64E+23,73339,,6.91E+23
2022-05-24T06:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20654,10350,7846,262.15,2.64E+23,73317,,6.91E+23
2022-05-24T04:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20654,10350,7846,262.15,2.64E+23,73313,,6.91E+23
2022-05-24T02:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20653,10350,7846,262.15,2.64E+23,73304,,6.91E+23
2022-05-24T00:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20652,10350,7846,262.15,2.64E+23,73292,,6.91E+23
2022-05-23T22:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20652,10350,7846,262.15,2.64E+23,73290,,6.91E+23
2022-05-23T20:55:10.216Z,10000,26215,2.63674E+19,1.6E+17,1.6E+17,20652,10350,7846,262.15,2.64E+23,73289,,6.91E+23
2022-05-23T18:55:10.216Z,10000,26214,2.63648E+19,1.6E+17,1.6E+17,20652,10349,7845,262.14,2.64E+23,73278,,6.91E+23
2022-05-23T16:55:10.216Z,10000,26213,2.6362E+19,1.6E+17,1.6E+17,20652,10349,7844,262.13,2.64E+23,73277,,6.91E+23
2022-05-23T14:55:10.216Z,10000,26213,2.6362E+19,1.6E+17,1.6E+17,20651,10349,7844,262.13,2.64E+23,73267,,6.91E+23
2022-05-23T12:55:10.216Z,10000,26213,2.6362E+19,1.6E+17,1.6E+17,20651,10349,7844,262.13,2.64E+23,73261,,6.91E+23
2022-05-23T10:55:10.216Z,10000,26213,2.6362E+19,1.6E+17,1.6E+17,20650,10349,7844,262.13,2.64E+23,73256,,6.91E+23
2022-05-23T08:55:10.216Z,10000,26212,2.63593E+19,1.6E+17,1.6E+17,20648,10348,7843,262.12,2.64E+23,73250,,6.91E+23
2022-05-23T06:55:10.216Z,10000,26212,2.63593E+19,1.6E+17,1.6E+17,20648,10348,7843,262.12,2.64E+23,73250,,6.91E+23
2022-05-23T04:55:10.216Z,10000,26212,2.63593E+19,1.6E+17,1.6E+17,20647,10348,7843,262.12,2.64E+23,73245,,6.91E+23
2022-05-23T02:55:10.216Z,10000,26212,2.63593E+19,1.6E+17,1.6E+17,20645,10348,7843,262.12,2.64E+23,73216,,6.91E+23
2022-05-23T00:55:10.216Z,10000,26212,2.63593E+19,1.6E+17,1.6E+17,20643,10348,7843,262.12,2.64E+23,73208,,6.91E+23
2022-05-22T22:55:10.216Z,10000,26212,2.63593E+19,1.6E+17,1.6E+17,20640,10348,7843,262.12,2.64E+23,73194,,6.91E+23
2022-05-22T20:55:10.216Z,10000,26212,2.63593E+19,1.6E+17,1.6E+17,20639,10348,7843,262.12,2.64E+23,73193,,6.91E+23
2022-05-22T18:55:10.216Z,10000,26210,2.63541E+19,1.6E+17,1.6E+17,20636,10346,7842,262.1,2.64E+23,73184,,6.91E+23
2022-05-22T16:55:10.216Z,10000,26210,2.63541E+19,1.6E+17,1.6E+17,20634,10346,7842,262.1,2.64E+23,73173,,6.91E+23
2022-05-22T14:55:10.216Z,10000,26209,2.63494E+19,1.6E+17,1.6E+17,20630,10345,7842,262.09,2.63E+23,73166,,6.91E+23
2022-05-22T12:55:10.216Z,10000,26209,2.63494E+19,1.6E+17,1.6E+17,20630,10345,7842,262.09,2.63E+23,73164,,6.91E+23
2022-05-22T10:55:10.216Z,10000,26208,2.63471E+19,1.6E+17,1.6E+17,20625,10345,7841,262.08,2.63E+23,73152,,6.91E+23
2022-05-22T08:55:10.216Z,10000,26207,2.63431E+19,1.6E+17,1.6E+17,20624,10344,7841,262.07,2.63E+23,73149,,6.90E+23
2022-05-22T06:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20623,10343,7840,262.06,2.63E+23,73147,,6.90E+23
2022-05-22T04:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20622,10343,7840,262.06,2.63E+23,73142,,6.90E+23
2022-05-22T02:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20619,10343,7840,262.06,2.63E+23,73137,,6.90E+23
2022-05-22T00:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20617,10343,7840,262.06,2.63E+23,73128,,6.90E+23
2022-05-21T22:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20617,10343,7840,262.06,2.63E+23,73127,,6.90E+23
2022-05-21T20:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20617,10343,7840,262.06,2.63E+23,73120,,6.90E+23
2022-05-21T18:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20615,10343,7840,262.06,2.63E+23,73116,,6.90E+23
2022-05-21T16:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20608,10343,7840,262.06,2.63E+23,73106,,6.90E+23
2022-05-21T14:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20605,10343,7840,262.06,2.63E+23,73095,,6.90E+23
2022-05-21T12:55:10.216Z,10000,26206,2.63404E+19,1.6E+17,1.6E+17,20603,10343,7840,262.06,2.63E+23,73087,,6.90E+23
2022-05-21T10:55:10.216Z,10000,26202,2.63287E+19,1.6E+17,1.6E+17,20602,10342,7837,262.02,2.63E+23,73079,,6.90E+23
2022-05-21T08:55:10.216Z,10000,26202,2.63287E+19,1.6E+17,1.6E+17,20601,10342,7837,262.02,2.63E+23,73058,,6.90E+23
2022-05-21T06:55:10.216Z,10000,26202,2.63287E+19,1.6E+17,1.6E+17,20601,10342,7837,262.02,2.63E+23,73048,,6.90E+23
2022-05-21T04:55:10.216Z,10000,26202,2.63287E+19,1.6E+17,1.6E+17,20599,10342,7837,262.02,2.63E+23,73037,,6.90E+23
2022-05-21T02:55:10.216Z,10000,26202,2.63287E+19,1.6E+17,1.6E+17,20591,10342,7837,262.02,2.63E+23,73015,,6.90E+23
2022-05-21T00:55:10.216Z,10000,26201,2.63259E+19,1.6E+17,1.6E+17,20589,10342,7836,262.01,2.63E+23,73008,,6.90E+23
2022-05-20T22:55:10.216Z,10000,26201,2.63259E+19,1.6E+17,1.6E+17,20584,10342,7836,262.01,2.63E+23,72993,,6.90E+23
2022-05-20T20:55:10.216Z,10000,26200,2.63219E+19,1.6E+17,1.6E+17,20583,10341,7835,262,2.63E+23,72984,,6.90E+23
2022-05-20T18:55:10.216Z,10000,26195,2.63099E+19,1.6E+17,1.6E+17,20582,10337,7832,261.95,2.63E+23,72980,,6.89E+23
2022-05-20T16:55:10.216Z,10000,26195,2.63099E+19,1.6E+17,1.6E+17,20581,10337,7832,261.95,2.63E+23,72973,,6.89E+23
2022-05-20T14:55:10.216Z,10000,26195,2.63099E+19,1.6E+17,1.6E+17,20578,10337,7832,261.95,2.63E+23,72961,,6.89E+23
2022-05-20T12:55:10.216Z,10000,26194,2.63072E+19,1.6E+17,1.6E+17,20575,10336,7832,261.94,2.63E+23,72956,,6.89E+23
2022-05-20T10:55:10.216Z,10000,26192,2.63019E+19,1.6E+17,1.6E+17,20573,10335,7831,261.92,2.63E+23,72947,,6.89E+23
2022-05-20T08:55:10.216Z,10000,26191,2.62987E+19,1.6E+17,1.6E+17,20566,10335,7831,261.91,2.63E+23,72926,,6.89E+23
2022-05-20T06:55:10.216Z,10000,26191,2.62987E+19,1.6E+17,1.6E+17,20563,10335,7831,261.91,2.63E+23,72913,,6.89E+23
2022-05-20T04:55:10.216Z,10000,26191,2.62987E+19,1.6E+17,1.6E+17,20562,10335,7831,261.91,2.63E+23,72900,,6.89E+23
2022-05-20T02:55:10.216Z,10000,26189,2.6293E+19,1.6E+17,1.6E+17,20562,10333,7829,261.89,2.63E+23,72898,,6.89E+23
2022-05-20T00:55:10.216Z,10000,26188,2.62899E+19,1.6E+17,1.6E+17,20560,10333,7828,261.88,2.63E+23,72894,,6.88E+23
2022-05-19T22:55:10.216Z,10000,26188,2.62899E+19,1.6E+17,1.6E+17,20557,10333,7828,261.88,2.63E+23,72879,,6.88E+23
2022-05-19T20:55:10.216Z,10000,26188,2.62899E+19,1.6E+17,1.6E+17,20557,10333,7828,261.88,2.63E+23,72875,,6.88E+23
2022-05-19T18:55:10.216Z,10000,26188,2.62899E+19,1.6E+17,1.6E+17,20554,10333,7828,261.88,2.63E+23,72869,,6.88E+23
2022-05-19T16:55:10.216Z,10000,26188,2.62899E+19,1.6E+17,1.6E+17,20554,10333,7828,261.88,2.63E+23,72842,,6.88E+23
2022-05-19T14:55:10.216Z,10000,26186,2.62823E+19,1.6E+17,1.6E+17,20552,10333,7828,261.86,2.63E+23,72836,,6.88E+23
2022-05-19T12:55:10.216Z,10000,26186,2.62823E+19,1.6E+17,1.6E+17,20551,10333,7828,261.86,2.63E+23,72830,,6.88E+23
2022-05-19T10:55:10.216Z,10000,26185,2.62787E+19,1.6E+17,1.6E+17,20550,10332,7828,261.85,2.63E+23,72821,,6.88E+23
2022-05-19T08:55:10.216Z,10000,26182,2.62708E+19,1.6E+17,1.6E+17,20549,10331,7827,261.82,2.63E+23,72818,,6.88E+23
2022-05-19T06:55:10.216Z,10000,26182,2.62708E+19,1.6E+17,1.6E+17,20549,10331,7827,261.82,2.63E+23,72815,,6.88E+23
2022-05-19T04:55:10.216Z,10000,26179,2.6258E+19,1.6E+17,1.6E+17,20546,10330,7824,261.79,2.63E+23,72806,,6.87E+23
2022-05-19T02:55:10.216Z,10000,26179,2.6258E+19,1.6E+17,1.6E+17,20545,10330,7824,261.79,2.63E+23,72803,,6.87E+23
2022-05-19T00:55:10.216Z,10000,26179,2.6258E+19,1.6E+17,1.6E+17,20542,10330,7824,261.79,2.63E+23,72795,,6.87E+23
2022-05-18T22:55:10.216Z,10000,26178,2.62552E+19,1.6E+17,1.6E+17,20512,10329,7823,261.78,2.63E+23,72752,,6.87E+23
2022-05-18T20:55:10.216Z,10000,26178,2.62552E+19,1.6E+17,1.6E+17,20493,10329,7823,261.78,2.63E+23,72713,,6.87E+23
2022-05-18T18:55:10.216Z,10000,26176,2.62492E+19,1.6E+17,1.6E+17,20478,10327,7822,261.76,2.62E+23,72675,,6.87E+23
2022-05-18T16:55:10.216Z,10000,26176,2.62492E+19,1.6E+17,1.6E+17,20469,10327,7822,261.76,2.62E+23,72654,,6.87E+23
2022-05-18T14:55:10.216Z,10000,26174,2.62419E+19,1.6E+17,1.6E+17,20464,10326,7822,261.74,2.62E+23,72635,,6.87E+23
2022-05-18T12:55:10.216Z,10000,26170,2.62245E+19,1.6E+17,1.6E+17,20461,10325,7819,261.7,2.62E+23,72624,,6.86E+23
2022-05-18T10:55:10.216Z,10000,26169,2.62204E+19,1.6E+17,1.6E+17,20459,10325,7819,261.69,2.62E+23,72616,,6.86E+23
2022-05-18T08:55:10.216Z,10000,26168,2.62172E+19,1.6E+17,1.6E+17,20454,10324,7819,261.68,2.62E+23,72598,,6.86E+23
2022-05-18T06:55:10.216Z,10000,26165,2.62062E+19,1.6E+17,1.6E+17,20451,10324,7818,261.65,2.62E+23,72594,,6.86E+23
2022-05-18T04:55:10.216Z,10000,26165,2.62062E+19,1.6E+17,1.6E+17,20448,10324,7818,261.65,2.62E+23,72586,,6.86E+23
2022-05-18T02:55:10.216Z,10000,26165,2.62062E+19,1.6E+17,1.6E+17,20443,10324,7818,261.65,2.62E+23,72571,,6.86E+23
2022-05-18T00:55:10.216Z,10000,26164,2.62035E+19,1.6E+17,1.6E+17,20434,10323,7818,261.64,2.62E+23,72547,,6.86E+23
2022-05-17T22:55:10.216Z,10000,26164,2.62035E+19,1.6E+17,1.6E+17,20429,10323,7818,261.64,2.62E+23,72534,,6.86E+23
2022-05-17T20:55:10.216Z,10000,26164,2.62035E+19,1.6E+17,1.6E+17,20425,10323,7818,261.64,2.62E+23,72512,,6.86E+23
2022-05-17T18:55:10.216Z,10000,26164,2.62035E+19,1.6E+17,1.6E+17,20419,10323,7818,261.64,2.62E+23,72486,,6.86E+23
2022-05-17T16:55:10.216Z,10000,26164,2.62035E+19,1.6E+17,1.6E+17,20417,10323,7818,261.64,2.62E+23,72470,,6.86E+23
2022-05-17T14:55:10.216Z,10000,26164,2.62035E+19,1.6E+17,1.6E+17,20413,10323,7818,261.64,2.62E+23,72463,,6.86E+23
2022-05-17T12:55:10.216Z,10000,26163,2.62006E+19,1.6E+17,1.6E+17,20408,10323,7818,261.63,2.62E+23,72454,,6.85E+23
2022-05-17T10:55:10.216Z,10000,26162,2.61976E+19,1.6E+17,1.6E+17,20407,10323,7817,261.62,2.62E+23,72447,,6.85E+23
2022-05-17T08:55:10.216Z,10000,26159,2.6188E+19,1.6E+17,1.6E+17,20406,10321,7817,261.59,2.62E+23,72443,,6.85E+23
2022-05-17T06:55:10.216Z,10000,26159,2.6188E+19,1.6E+17,1.6E+17,20404,10321,7817,261.59,2.62E+23,72441,,6.85E+23
2022-05-17T04:55:10.216Z,10000,26157,2.61825E+19,1.6E+17,1.6E+17,20403,10320,7816,261.57,2.62E+23,72437,,6.85E+23
2022-05-17T02:55:10.216Z,10000,26157,2.61825E+19,1.6E+17,1.6E+17,20403,10320,7816,261.57,2.62E+23,72398,,6.85E+23
2022-05-17T00:55:10.216Z,10000,26157,2.61825E+19,1.6E+17,1.6E+17,20399,10320,7816,261.57,2.62E+23,72380,,6.85E+23
2022-05-16T22:55:10.216Z,10000,26156,2.618E+19,1.6E+17,1.6E+17,20396,10319,7815,261.56,2.62E+23,72371,,6.85E+23
2022-05-16T20:55:10.216Z,10000,26156,2.618E+19,1.6E+17,1.6E+17,20393,10319,7815,261.56,2.62E+23,72358,,6.85E+23
2022-05-16T18:55:10.216Z,10000,26155,2.61772E+19,1.6E+17,1.6E+17,20390,10318,7815,261.55,2.62E+23,72353,,6.85E+23
2022-05-16T16:55:10.216Z,10000,26153,2.61717E+19,1.6E+17,1.6E+17,20389,10316,7814,261.53,2.62E+23,72342,,6.84E+23
2022-05-16T14:55:10.216Z,10000,26152,2.61687E+19,1.6E+17,1.6E+17,20389,10315,7813,261.52,2.62E+23,72328,,6.84E+23
2022-05-16T12:55:10.216Z,10000,26152,2.61687E+19,1.6E+17,1.6E+17,20389,10315,7813,261.52,2.62E+23,72324,,6.84E+23
2022-05-16T10:55:10.216Z,10000,26152,2.61687E+19,1.6E+17,1.6E+17,20388,10315,7813,261.52,2.62E+23,72321,,6.84E+23
